job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI01572,Head of AI,129293,USD,EX,FL,China,L,Canada,50,"Deep Learning, Spark, NLP",Bachelor,15,Media,2024-04-13,2024-06-05,1006,9.1,DeepTech Ventures
AI01573,Research Scientist,77228,USD,EN,PT,Canada,L,Canada,100,"Git, R, Linux, SQL, Statistics",PhD,1,Gaming,2024-06-22,2024-07-16,1891,8,Predictive Systems
AI01574,Computer Vision Engineer,71351,USD,MI,FL,Israel,M,United States,50,"AWS, Python, Java, SQL, Computer Vision",PhD,4,Finance,2024-07-20,2024-09-16,1882,5.1,Algorithmic Solutions
AI01575,Head of AI,139187,USD,SE,FL,United States,M,Australia,0,"TensorFlow, Java, Git, Computer Vision",Bachelor,9,Consulting,2024-10-09,2024-11-08,1009,8,Future Systems
AI01576,Data Engineer,222945,USD,SE,CT,Norway,L,Norway,100,"Scala, Docker, Tableau",Bachelor,9,Telecommunications,2025-03-09,2025-04-01,2000,7.5,Cloud AI Solutions
AI01577,Deep Learning Engineer,205113,USD,SE,PT,Switzerland,M,Canada,0,"SQL, TensorFlow, Tableau, Linux, Computer Vision",Associate,6,Media,2025-04-15,2025-04-29,1492,7.4,Digital Transformation LLC
AI01578,AI Software Engineer,151884,USD,EX,FT,Ireland,S,Israel,0,"TensorFlow, SQL, GCP, Kubernetes",Bachelor,14,Telecommunications,2025-03-19,2025-04-21,1286,6.3,Quantum Computing Inc
AI01579,Robotics Engineer,183433,USD,EX,FL,Singapore,M,Singapore,0,"TensorFlow, Spark, Git",PhD,16,Technology,2024-12-29,2025-03-03,1910,7.1,Digital Transformation LLC
AI01580,Deep Learning Engineer,91566,USD,SE,CT,Ireland,L,United Kingdom,100,"NLP, SQL, Spark, PyTorch",Bachelor,5,Education,2024-01-18,2024-02-07,1745,7.3,DeepTech Ventures
AI01581,Machine Learning Researcher,61419,USD,EN,FT,China,L,China,50,"Python, Kubernetes, Tableau, Azure, Deep Learning",Associate,1,Retail,2024-04-24,2024-05-31,1316,8.6,Predictive Systems
AI01582,AI Consultant,59222,USD,EN,FT,Australia,M,Australia,100,"Python, Spark, MLOps, Linux",Associate,0,Finance,2025-03-25,2025-04-13,2392,7.2,Advanced Robotics
AI01583,AI Product Manager,158916,USD,SE,CT,Sweden,L,Switzerland,100,"Mathematics, R, Statistics",Associate,6,Media,2025-03-17,2025-05-25,2166,9.4,Cognitive Computing
AI01584,AI Specialist,84294,EUR,MI,CT,France,M,France,50,"Docker, PyTorch, Kubernetes",PhD,3,Finance,2025-01-26,2025-03-09,706,6.5,Cloud AI Solutions
AI01585,Machine Learning Engineer,215098,GBP,EX,PT,United Kingdom,L,United Kingdom,100,"Java, Mathematics, Linux, Scala",Bachelor,11,Real Estate,2024-12-05,2025-02-12,2365,9.6,Predictive Systems
AI01586,AI Architect,91668,USD,SE,CT,India,M,India,0,"SQL, Kubernetes, PyTorch",Bachelor,9,Consulting,2025-03-15,2025-05-17,1344,6.3,Smart Analytics
AI01587,AI Research Scientist,62523,USD,MI,FL,Finland,L,Finland,0,"Python, R, Statistics, Docker",Bachelor,4,Government,2024-01-14,2024-02-05,2362,6.8,Cognitive Computing
AI01588,AI Consultant,53064,USD,EN,CT,China,M,Denmark,0,"Tableau, Docker, Python, Spark",Associate,0,Media,2024-05-04,2024-06-06,2271,8.4,Digital Transformation LLC
AI01589,Deep Learning Engineer,108975,USD,MI,FT,Sweden,L,Sweden,50,"Python, Linux, Docker, GCP, Azure",Associate,2,Telecommunications,2024-08-09,2024-10-04,1115,9.1,Digital Transformation LLC
AI01590,Head of AI,46475,USD,EN,CT,South Korea,M,South Korea,50,"Python, Java, Computer Vision, GCP",Master,0,Manufacturing,2024-05-26,2024-07-13,955,5.7,Digital Transformation LLC
AI01591,Robotics Engineer,241026,USD,EX,FL,Denmark,S,Ireland,50,"Scala, Java, Kubernetes, MLOps",Associate,16,Gaming,2024-12-07,2025-02-15,1495,8.9,DeepTech Ventures
AI01592,Machine Learning Researcher,52064,USD,MI,PT,Israel,S,Israel,100,"Scala, Linux, Python",Bachelor,4,Telecommunications,2024-12-13,2025-01-16,1132,8.2,DeepTech Ventures
AI01593,Head of AI,103101,EUR,MI,FT,Netherlands,L,United Kingdom,0,"Spark, Linux, Scala, Statistics",PhD,3,Education,2024-05-03,2024-07-04,1830,9,Digital Transformation LLC
AI01594,AI Specialist,55250,EUR,EN,FT,France,L,France,50,"PyTorch, Docker, Tableau, Data Visualization",Associate,1,Government,2024-09-13,2024-10-11,1242,9.2,Neural Networks Co
AI01595,NLP Engineer,76594,USD,MI,PT,Ireland,M,Ireland,0,"Git, GCP, Tableau",Associate,4,Manufacturing,2024-12-30,2025-01-25,1189,8.3,Cognitive Computing
AI01596,AI Architect,91259,EUR,MI,FT,Germany,M,Finland,100,"Mathematics, Kubernetes, Python",Associate,3,Government,2024-05-07,2024-06-03,1468,8.9,Future Systems
AI01597,Research Scientist,219333,USD,EX,FT,Sweden,S,Sweden,0,"R, SQL, Deep Learning, Computer Vision",Associate,13,Consulting,2024-04-01,2024-04-28,1500,5.8,AI Innovations
AI01598,Data Scientist,144440,USD,EX,PT,Japan,S,Japan,0,"Scala, Docker, Statistics, Spark",Master,18,Technology,2024-04-21,2024-06-04,1483,5,DataVision Ltd
AI01599,AI Software Engineer,253997,GBP,EX,PT,United Kingdom,L,United Kingdom,50,"Mathematics, AWS, Computer Vision, Tableau, Spark",Associate,15,Energy,2024-12-30,2025-02-25,996,7.4,AI Innovations
AI01600,Data Analyst,99888,USD,SE,PT,India,M,Netherlands,0,"Git, Kubernetes, Tableau, Linux",Bachelor,7,Telecommunications,2025-04-26,2025-05-30,1224,5.5,DataVision Ltd
AI01601,AI Software Engineer,166682,USD,EX,FL,Ireland,M,Ireland,0,"NLP, Linux, SQL",Bachelor,19,Energy,2024-09-01,2024-10-16,1998,5.4,Digital Transformation LLC
AI01602,Data Scientist,185005,USD,EX,PT,Sweden,M,Sweden,0,"Git, Python, NLP, Mathematics, Azure",Bachelor,15,Real Estate,2024-06-16,2024-07-16,1489,9.1,DataVision Ltd
AI01603,AI Specialist,102093,USD,SE,FT,Australia,S,Netherlands,0,"Tableau, Git, SQL, Hadoop, Spark",PhD,6,Manufacturing,2024-01-06,2024-01-23,1161,6.3,Digital Transformation LLC
AI01604,ML Ops Engineer,122846,USD,SE,FL,Sweden,L,Sweden,100,"Python, Docker, Statistics, GCP, AWS",PhD,5,Government,2025-04-22,2025-05-16,2475,6.5,Machine Intelligence Group
AI01605,AI Specialist,179455,USD,EX,CT,Canada,S,Canada,50,"Linux, Statistics, MLOps, Java, Scala",Associate,14,Manufacturing,2025-01-31,2025-04-03,1426,7.5,TechCorp Inc
AI01606,AI Architect,147573,USD,EX,FT,Finland,S,United States,100,"GCP, SQL, Python, Mathematics, Scala",Master,10,Media,2024-03-23,2024-04-29,795,8.8,Advanced Robotics
AI01607,AI Research Scientist,119356,USD,SE,FL,Japan,L,Israel,50,"Azure, Java, Deep Learning, Python",Bachelor,8,Finance,2024-04-21,2024-05-14,2271,9.2,Advanced Robotics
AI01608,Data Analyst,109174,USD,MI,FT,Denmark,S,Denmark,100,"Spark, Python, Mathematics, Tableau",Bachelor,2,Manufacturing,2024-05-28,2024-07-13,518,9.5,Future Systems
AI01609,Machine Learning Engineer,71630,EUR,MI,FT,France,M,France,100,"SQL, Scala, Git",PhD,4,Technology,2024-02-20,2024-04-18,571,6.4,Smart Analytics
AI01610,NLP Engineer,56991,USD,EN,FT,Finland,M,Finland,0,"Java, Hadoop, Tableau, Python, GCP",Associate,1,Manufacturing,2024-06-15,2024-08-24,1204,7.9,Smart Analytics
AI01611,Research Scientist,114320,EUR,MI,FL,Netherlands,M,France,100,"Linux, AWS, Computer Vision",Associate,4,Finance,2025-01-02,2025-02-25,1132,8.3,Future Systems
AI01612,AI Software Engineer,106903,USD,SE,FT,Australia,S,Australia,50,"Git, Data Visualization, Computer Vision",Associate,7,Real Estate,2024-02-05,2024-03-27,584,8,Neural Networks Co
AI01613,AI Consultant,74385,USD,EN,CT,United States,S,Netherlands,0,"SQL, Spark, Scala, R, Kubernetes",Bachelor,1,Transportation,2025-01-03,2025-02-02,2484,6.4,Algorithmic Solutions
AI01614,Principal Data Scientist,207046,USD,SE,FT,Denmark,L,France,0,"MLOps, SQL, Hadoop, PyTorch, Kubernetes",PhD,8,Manufacturing,2024-03-05,2024-03-21,1353,9.2,Cloud AI Solutions
AI01615,Robotics Engineer,268848,USD,EX,FL,Singapore,L,Singapore,50,"Mathematics, Python, Azure, Statistics",Bachelor,19,Gaming,2024-01-20,2024-03-06,2451,5.8,Neural Networks Co
AI01616,Machine Learning Engineer,36066,USD,EN,FT,South Korea,M,South Korea,50,"SQL, GCP, Computer Vision, Linux",Bachelor,1,Government,2024-01-04,2024-01-28,2305,6.7,Autonomous Tech
AI01617,Machine Learning Engineer,56533,USD,EN,FL,Sweden,M,United States,50,"PyTorch, Git, Statistics",Master,0,Real Estate,2024-11-19,2024-12-22,2403,8.1,Digital Transformation LLC
AI01618,AI Software Engineer,97159,USD,SE,PT,Canada,S,Canada,100,"AWS, SQL, PyTorch",PhD,8,Consulting,2024-10-23,2024-12-21,1349,5.4,Predictive Systems
AI01619,Data Scientist,47232,USD,EN,FL,China,M,Switzerland,50,"NLP, AWS, Hadoop, Computer Vision, Kubernetes",Bachelor,1,Real Estate,2025-04-27,2025-05-15,1401,7.6,AI Innovations
AI01620,NLP Engineer,167289,USD,SE,CT,Australia,L,Australia,100,"Python, AWS, Deep Learning, Azure",Bachelor,5,Automotive,2024-01-04,2024-03-05,1124,6,Autonomous Tech
AI01621,Robotics Engineer,73714,GBP,EN,FL,United Kingdom,S,United Kingdom,0,"MLOps, Java, AWS, R, Git",PhD,1,Consulting,2025-02-07,2025-03-07,1489,6.3,Advanced Robotics
AI01622,AI Software Engineer,69961,EUR,MI,PT,France,M,France,50,"Tableau, Scala, PyTorch",Master,3,Healthcare,2024-11-03,2024-11-23,617,8.9,Algorithmic Solutions
AI01623,ML Ops Engineer,95710,USD,SE,CT,Ireland,L,Ireland,0,"SQL, NLP, Docker",Bachelor,9,Transportation,2024-11-19,2025-01-06,2051,5.3,Digital Transformation LLC
AI01624,ML Ops Engineer,79221,USD,MI,CT,Finland,L,Netherlands,50,"R, SQL, Python, Computer Vision",Master,4,Healthcare,2024-06-17,2024-07-26,1538,9.4,Smart Analytics
AI01625,AI Product Manager,53844,USD,EN,CT,South Korea,L,South Korea,0,"Statistics, Hadoop, Mathematics, R",Associate,1,Retail,2024-10-01,2024-11-24,1116,9.5,DataVision Ltd
AI01626,AI Architect,53477,USD,EN,PT,Japan,L,Japan,0,"Python, Git, Docker",Associate,1,Media,2024-11-22,2025-01-09,678,8.9,Cloud AI Solutions
AI01627,Machine Learning Engineer,172750,USD,MI,FT,Switzerland,L,Switzerland,0,"Kubernetes, Git, Python, AWS, Spark",Master,2,Healthcare,2024-08-16,2024-08-30,904,7,Quantum Computing Inc
AI01628,Machine Learning Researcher,80355,USD,EN,CT,Denmark,S,Denmark,50,"Deep Learning, Computer Vision, Scala",PhD,1,Consulting,2025-04-30,2025-06-01,689,5.1,TechCorp Inc
AI01629,Computer Vision Engineer,97934,USD,MI,FT,Sweden,L,Sweden,50,"TensorFlow, Java, Data Visualization, AWS",Bachelor,2,Healthcare,2025-02-19,2025-03-29,2129,8.1,Predictive Systems
AI01630,AI Consultant,94239,USD,SE,FT,India,L,India,100,"Git, PyTorch, Scala",PhD,9,Automotive,2025-03-04,2025-03-29,1321,8.8,Smart Analytics
AI01631,NLP Engineer,76795,USD,SE,FL,Finland,M,Finland,0,"Hadoop, Docker, SQL, Deep Learning, Spark",Bachelor,9,Transportation,2024-08-08,2024-09-04,766,6,DeepTech Ventures
AI01632,Robotics Engineer,150823,USD,EX,FT,Austria,S,Austria,50,"Java, Deep Learning, MLOps, SQL",Master,14,Media,2025-04-01,2025-06-11,1744,8.9,DataVision Ltd
AI01633,Deep Learning Engineer,135560,EUR,SE,PT,Germany,S,Germany,50,"Linux, Scala, TensorFlow, Spark",Master,8,Media,2024-11-27,2025-01-02,850,8.3,Neural Networks Co
AI01634,Principal Data Scientist,180474,GBP,SE,CT,United Kingdom,L,United Kingdom,50,"Azure, Scala, Kubernetes, Statistics",Master,6,Finance,2024-07-02,2024-08-07,1929,6.4,DeepTech Ventures
AI01635,AI Architect,54679,GBP,EN,FT,United Kingdom,M,United Kingdom,50,"Tableau, Python, Java, Linux, Data Visualization",Bachelor,0,Automotive,2024-02-21,2024-03-19,2242,5.9,DeepTech Ventures
AI01636,Autonomous Systems Engineer,125950,USD,SE,FT,Singapore,S,Ireland,0,"Scala, Git, SQL, Statistics, Computer Vision",PhD,7,Transportation,2024-10-12,2024-12-10,1326,8.3,Machine Intelligence Group
AI01637,AI Product Manager,78059,USD,EN,FL,United States,S,United States,100,"Linux, Mathematics, AWS",Master,0,Manufacturing,2024-01-15,2024-03-01,1536,9.8,AI Innovations
AI01638,AI Architect,81688,EUR,MI,PT,France,S,France,0,"AWS, Python, Computer Vision, Kubernetes, Data Visualization",Associate,2,Consulting,2025-02-04,2025-03-09,625,6.3,Autonomous Tech
AI01639,Research Scientist,96760,USD,EX,PT,Ireland,M,Ireland,100,"SQL, TensorFlow, Computer Vision, Hadoop",Master,17,Media,2025-04-01,2025-06-13,2124,8.4,Predictive Systems
AI01640,Machine Learning Researcher,117119,USD,SE,FT,India,L,India,0,"Python, GCP, Data Visualization, Git, Tableau",Bachelor,9,Consulting,2024-07-05,2024-09-05,1985,5.9,Neural Networks Co
AI01641,Principal Data Scientist,68659,USD,MI,PT,Israel,L,Israel,0,"Statistics, Python, PyTorch, Linux",Associate,3,Media,2025-02-02,2025-02-20,2483,5.5,Cloud AI Solutions
AI01642,Machine Learning Researcher,55694,USD,EN,PT,India,L,China,0,"Spark, Scala, Tableau",Associate,0,Consulting,2025-03-19,2025-05-22,2456,9.1,Smart Analytics
AI01643,Data Analyst,74801,USD,SE,FL,Japan,M,India,0,"Kubernetes, Docker, Tableau, GCP, AWS",Associate,5,Healthcare,2024-10-26,2024-11-27,598,8.1,Cognitive Computing
AI01644,Robotics Engineer,106248,EUR,SE,CT,Germany,M,Israel,100,"SQL, NLP, Python",Bachelor,5,Education,2024-08-28,2024-09-14,811,6.5,Cognitive Computing
AI01645,AI Consultant,51215,USD,EN,CT,Australia,M,Australia,100,"Python, Linux, Git, Statistics",Associate,0,Real Estate,2024-06-13,2024-08-03,1672,5.4,Algorithmic Solutions
AI01646,AI Software Engineer,64872,USD,MI,CT,Finland,S,Australia,100,"Spark, Statistics, Hadoop, SQL, Linux",Bachelor,4,Finance,2024-04-27,2024-06-15,2164,7.3,DeepTech Ventures
AI01647,AI Product Manager,57458,USD,EN,CT,South Korea,L,South Korea,100,"GCP, PyTorch, MLOps, Linux",PhD,1,Consulting,2024-11-28,2024-12-31,1312,5.4,DeepTech Ventures
AI01648,Principal Data Scientist,65161,USD,EN,FT,Ireland,L,Ireland,100,"Docker, NLP, Azure",Bachelor,1,Education,2024-07-26,2024-08-09,2423,5.6,TechCorp Inc
AI01649,AI Specialist,47257,USD,EN,CT,Finland,M,Finland,50,"MLOps, Computer Vision, Hadoop",PhD,1,Consulting,2024-10-22,2024-11-24,2112,9.8,Quantum Computing Inc
AI01650,Machine Learning Engineer,40485,USD,EN,FL,Finland,S,Finland,50,"Azure, Spark, Java, TensorFlow, PyTorch",PhD,1,Healthcare,2024-11-14,2024-12-17,2187,6.9,Cloud AI Solutions
AI01651,AI Research Scientist,82455,EUR,MI,CT,France,L,France,100,"Linux, Tableau, Docker, GCP",Bachelor,3,Gaming,2024-07-28,2024-09-05,1049,9.3,Cloud AI Solutions
AI01652,AI Specialist,79116,USD,EN,FL,Switzerland,M,Switzerland,0,"GCP, Spark, Statistics, Python",PhD,0,Healthcare,2024-06-28,2024-08-06,755,9.3,Smart Analytics
AI01653,Deep Learning Engineer,69009,USD,MI,FL,Austria,L,Austria,0,"Deep Learning, R, Git",Bachelor,2,Transportation,2024-01-14,2024-02-05,985,8,Algorithmic Solutions
AI01654,AI Product Manager,91092,USD,EX,FL,India,S,India,0,"Git, Python, Tableau, GCP",Associate,17,Government,2025-02-22,2025-04-23,2371,7.7,Cloud AI Solutions
AI01655,Research Scientist,48306,USD,EN,FT,Israel,S,Israel,0,"Tableau, Deep Learning, Scala, MLOps, SQL",Master,1,Telecommunications,2025-01-31,2025-02-27,1964,5.8,Neural Networks Co
AI01656,Robotics Engineer,101009,USD,EX,PT,India,S,Germany,0,"Linux, TensorFlow, GCP, Scala",Bachelor,18,Real Estate,2024-07-10,2024-08-27,1072,5.5,Machine Intelligence Group
AI01657,Data Engineer,54678,USD,EN,FL,Ireland,M,Israel,100,"GCP, MLOps, PyTorch",PhD,0,Real Estate,2025-03-08,2025-04-07,2174,5.7,TechCorp Inc
AI01658,AI Product Manager,72558,USD,MI,FT,Japan,M,United Kingdom,50,"Git, Computer Vision, Azure, Java, Tableau",Associate,3,Government,2024-06-24,2024-07-19,2006,7.4,Smart Analytics
AI01659,AI Specialist,52990,USD,EN,FT,Canada,M,Canada,50,"Java, TensorFlow, SQL, Mathematics, Tableau",Associate,0,Energy,2024-05-30,2024-06-29,1712,7.3,Autonomous Tech
AI01660,AI Research Scientist,158635,EUR,EX,FL,Germany,M,Germany,50,"Computer Vision, Git, Tableau",Master,13,Education,2024-08-03,2024-08-28,1585,5.5,Algorithmic Solutions
AI01661,NLP Engineer,63645,USD,EN,FL,Japan,L,Japan,50,"Scala, MLOps, GCP, Statistics, Java",Master,0,Education,2024-11-20,2025-02-01,1387,6.5,Quantum Computing Inc
AI01662,Machine Learning Researcher,125124,GBP,SE,FL,United Kingdom,S,United Kingdom,100,"Java, Data Visualization, Mathematics, R, Docker",PhD,8,Consulting,2024-09-22,2024-10-09,2084,6.3,Cognitive Computing
AI01663,AI Consultant,239573,EUR,EX,FL,France,L,France,0,"Scala, Python, Linux, GCP, NLP",Bachelor,12,Finance,2025-02-05,2025-03-06,2340,9.8,TechCorp Inc
AI01664,Data Engineer,75428,EUR,EN,CT,France,M,France,50,"Java, Linux, Deep Learning, SQL, Git",Bachelor,0,Government,2025-02-17,2025-04-22,667,5.9,Future Systems
AI01665,Robotics Engineer,249930,GBP,EX,PT,United Kingdom,M,United Kingdom,50,"Tableau, Docker, Hadoop, Azure, R",PhD,11,Finance,2024-12-01,2024-12-19,806,6.4,Smart Analytics
AI01666,AI Product Manager,290579,USD,EX,CT,Norway,L,Norway,50,"Git, Java, PyTorch",Bachelor,15,Real Estate,2025-03-19,2025-05-12,854,5.9,Quantum Computing Inc
AI01667,AI Software Engineer,173242,EUR,EX,FL,Germany,L,Austria,0,"Deep Learning, Scala, Data Visualization",PhD,16,Healthcare,2024-02-24,2024-03-23,1366,5.9,TechCorp Inc
AI01668,Computer Vision Engineer,107892,USD,MI,FL,Canada,L,China,50,"Data Visualization, Computer Vision, R, Tableau",Bachelor,4,Telecommunications,2024-02-02,2024-04-09,1575,5.3,Smart Analytics
AI01669,NLP Engineer,85600,USD,EN,FT,Sweden,L,Singapore,100,"Statistics, Hadoop, GCP",Associate,1,Telecommunications,2024-12-02,2025-01-05,704,9.9,Predictive Systems
AI01670,Data Scientist,137908,USD,SE,FL,Singapore,M,Singapore,0,"TensorFlow, Docker, GCP",PhD,7,Automotive,2025-01-15,2025-02-13,2286,5,DeepTech Ventures
AI01671,ML Ops Engineer,76495,USD,EN,CT,Canada,L,China,0,"Python, TensorFlow, Statistics, Deep Learning, Data Visualization",Bachelor,0,Gaming,2024-10-02,2024-11-06,1242,9.4,Future Systems
AI01672,Robotics Engineer,244496,USD,EX,CT,Denmark,S,Denmark,100,"GCP, Linux, Computer Vision, Tableau",Master,19,Telecommunications,2024-07-08,2024-08-24,1427,9.3,Smart Analytics
AI01673,Data Scientist,54272,USD,EN,FL,South Korea,L,South Korea,100,"Spark, Hadoop, SQL, Git, Docker",Associate,0,Consulting,2024-06-08,2024-07-08,1647,5.3,Digital Transformation LLC
AI01674,AI Architect,135021,USD,SE,PT,Australia,S,Australia,100,"Linux, SQL, Computer Vision",Master,7,Automotive,2025-02-28,2025-04-11,603,6.6,AI Innovations
AI01675,Head of AI,187375,USD,EX,CT,United States,L,Australia,50,"Java, Data Visualization, MLOps",PhD,11,Real Estate,2025-01-19,2025-02-16,2419,6.1,Neural Networks Co
AI01676,Robotics Engineer,42507,USD,EN,FL,China,M,China,0,"TensorFlow, SQL, Tableau, NLP, AWS",Master,0,Transportation,2024-04-16,2024-06-13,961,5.9,Algorithmic Solutions
AI01677,Research Scientist,170335,EUR,SE,FL,Netherlands,L,Canada,50,"PyTorch, Linux, Java",Bachelor,5,Technology,2024-03-01,2024-04-29,2485,7.8,Neural Networks Co
AI01678,Autonomous Systems Engineer,55655,EUR,EN,FT,France,L,France,100,"MLOps, PyTorch, Azure",Associate,1,Manufacturing,2024-08-29,2024-11-06,912,6.4,Machine Intelligence Group
AI01679,Data Analyst,238792,USD,EX,PT,Norway,M,Norway,100,"R, Azure, PyTorch",PhD,19,Manufacturing,2024-04-27,2024-06-11,1627,8,DataVision Ltd
AI01680,Data Scientist,116016,USD,SE,PT,United States,S,United States,100,"Spark, Azure, Data Visualization, Scala, Statistics",Bachelor,7,Retail,2024-05-02,2024-07-06,943,6.3,Cloud AI Solutions
AI01681,Principal Data Scientist,96466,USD,MI,CT,United States,S,United States,0,"Scala, Deep Learning, MLOps, Linux, Tableau",PhD,2,Government,2024-12-16,2025-01-24,1915,6.2,Cognitive Computing
AI01682,AI Research Scientist,82013,USD,EN,PT,Denmark,M,United Kingdom,0,"Java, Python, TensorFlow, AWS",Bachelor,0,Education,2024-12-13,2024-12-31,1436,8.3,DeepTech Ventures
AI01683,Robotics Engineer,226504,USD,EX,FT,Australia,S,Australia,100,"PyTorch, Scala, Data Visualization, GCP",Associate,18,Healthcare,2024-12-08,2025-01-09,993,5.8,Machine Intelligence Group
AI01684,Autonomous Systems Engineer,186222,USD,EX,CT,Australia,S,Finland,100,"Linux, Data Visualization, Java",Associate,15,Media,2024-03-17,2024-05-09,1023,6,Cognitive Computing
AI01685,Data Scientist,86278,USD,SE,CT,Israel,L,Austria,0,"Kubernetes, Linux, TensorFlow, Azure, Scala",Associate,9,Manufacturing,2024-01-28,2024-03-25,2421,5.5,Neural Networks Co
AI01686,ML Ops Engineer,80482,USD,MI,FL,Canada,L,Canada,100,"AWS, NLP, R, Computer Vision, Spark",Master,4,Transportation,2025-01-14,2025-03-11,1253,5.4,Predictive Systems
AI01687,AI Architect,58030,USD,EN,CT,Israel,L,Israel,100,"PyTorch, Java, Kubernetes, Statistics, MLOps",Associate,0,Technology,2024-01-22,2024-02-16,847,8.2,Future Systems
AI01688,AI Software Engineer,64989,USD,MI,FL,Austria,M,Austria,50,"Kubernetes, Statistics, NLP",PhD,4,Media,2024-08-28,2024-11-05,2054,8.8,Cloud AI Solutions
AI01689,AI Product Manager,106727,GBP,SE,FT,United Kingdom,S,United Kingdom,100,"Hadoop, Data Visualization, SQL, Statistics, NLP",Master,6,Telecommunications,2024-08-19,2024-09-08,2199,9,Autonomous Tech
AI01690,Machine Learning Researcher,122715,EUR,SE,FL,Germany,M,Germany,0,"PyTorch, Git, Kubernetes, Spark",Master,8,Real Estate,2025-02-11,2025-04-22,1137,8.9,Quantum Computing Inc
AI01691,AI Consultant,103881,USD,MI,FL,Canada,L,Canada,100,"Python, Java, Data Visualization, Tableau, MLOps",PhD,4,Healthcare,2025-04-16,2025-05-20,1383,9.9,DeepTech Ventures
AI01692,Machine Learning Researcher,151875,USD,EX,FL,Japan,S,Japan,50,"GCP, Spark, Computer Vision, NLP, Tableau",Master,13,Gaming,2025-02-22,2025-04-19,2316,8.7,DataVision Ltd
AI01693,Machine Learning Engineer,45978,USD,MI,FL,South Korea,S,United Kingdom,0,"Azure, Python, Data Visualization, TensorFlow, NLP",Bachelor,2,Healthcare,2024-11-27,2025-01-30,1152,6.5,DataVision Ltd
AI01694,Research Scientist,331854,USD,EX,FT,Denmark,L,Denmark,50,"Hadoop, Python, TensorFlow, Scala, Java",PhD,18,Technology,2024-03-15,2024-04-17,1191,7.3,Quantum Computing Inc
AI01695,Head of AI,46318,EUR,EN,FL,Germany,S,United States,50,"R, Mathematics, Computer Vision, Docker",PhD,1,Telecommunications,2024-09-14,2024-10-15,1760,9.6,DataVision Ltd
AI01696,AI Architect,53136,USD,MI,PT,Japan,S,Japan,100,"Python, Spark, NLP, R",Master,3,Technology,2024-02-09,2024-03-15,748,5.7,AI Innovations
AI01697,Data Analyst,75085,USD,MI,FT,Canada,S,Canada,0,"Deep Learning, Kubernetes, Spark, Scala",Associate,2,Energy,2024-11-06,2024-12-10,992,9.3,Digital Transformation LLC
AI01698,AI Architect,240150,USD,EX,FL,United States,M,France,50,"PyTorch, TensorFlow, Deep Learning, Tableau, GCP",Associate,11,Gaming,2024-04-20,2024-05-09,1686,7.2,Cloud AI Solutions
AI01699,Machine Learning Researcher,59646,USD,MI,FL,Japan,S,Japan,50,"AWS, Hadoop, Deep Learning, Python, MLOps",Associate,2,Government,2024-02-28,2024-04-07,534,5.1,Quantum Computing Inc
AI01700,AI Product Manager,60749,GBP,EN,CT,United Kingdom,M,Germany,0,"Data Visualization, SQL, Statistics, Scala",Master,1,Real Estate,2025-03-05,2025-04-30,1958,7,Cognitive Computing
AI01701,Autonomous Systems Engineer,141332,USD,SE,CT,Singapore,L,Singapore,50,"Data Visualization, Kubernetes, SQL, Hadoop, Linux",Master,6,Education,2024-10-13,2024-12-21,1286,7,DataVision Ltd
AI01702,Principal Data Scientist,219041,EUR,EX,FT,Germany,M,Germany,100,"Tableau, R, Python, Mathematics, NLP",Bachelor,12,Manufacturing,2025-01-17,2025-02-10,2313,7.1,Future Systems
AI01703,Autonomous Systems Engineer,163357,USD,EX,FL,Israel,M,Israel,50,"Data Visualization, Docker, SQL, GCP, Java",Bachelor,18,Transportation,2024-01-18,2024-03-18,2302,8.6,Advanced Robotics
AI01704,AI Research Scientist,208210,USD,EX,FL,Singapore,S,Singapore,50,"TensorFlow, Computer Vision, NLP, Deep Learning",Master,11,Consulting,2024-04-23,2024-06-02,2259,9.7,AI Innovations
AI01705,Data Scientist,55931,GBP,EN,PT,United Kingdom,M,United Kingdom,100,"Python, TensorFlow, AWS, Scala, Hadoop",PhD,0,Government,2024-01-01,2024-02-06,2063,7.1,Future Systems
AI01706,Data Analyst,109982,USD,SE,PT,Sweden,S,Sweden,100,"R, SQL, GCP, Spark, Python",PhD,6,Energy,2024-06-21,2024-08-23,619,7.3,Digital Transformation LLC
AI01707,Computer Vision Engineer,76903,USD,MI,PT,Singapore,S,Singapore,0,"Data Visualization, Python, Linux, GCP",PhD,3,Media,2024-06-28,2024-08-16,582,8,Cognitive Computing
AI01708,Principal Data Scientist,47803,USD,MI,PT,Ireland,S,Singapore,0,"Tableau, Linux, Azure, Data Visualization, Java",Master,2,Retail,2024-12-02,2024-12-23,884,8.9,AI Innovations
AI01709,Data Scientist,75735,USD,SE,CT,India,M,India,0,"GCP, Docker, AWS, Java, Statistics",Master,9,Transportation,2024-04-09,2024-06-07,1526,6,TechCorp Inc
AI01710,Principal Data Scientist,55795,USD,EN,FL,India,L,India,50,"Kubernetes, Git, GCP, Python",Associate,0,Automotive,2024-12-11,2024-12-26,1093,9,Cloud AI Solutions
AI01711,Principal Data Scientist,159718,EUR,EX,CT,France,M,France,100,"SQL, Computer Vision, Deep Learning",Master,12,Energy,2024-10-08,2024-11-17,1992,5.5,Predictive Systems
